time,gpsx,gpsy,gpsz,posx,posy,posz,velx,vely,velz,accx,accy,accz,yaw,pitch,roll,yaw_vel,pitch_vel,roll_vel,yaw_acc,pitch_acc,roll_acc
46.85,-86.2303957855,39.7900626873,0.167002029601,425.600251483,-2185.56752455,0.167002029601,27.7778453827,0.136819556355,0.220319196582,-0.0164508055896,2.89839172363,0.139325022697,1.36832085121,0.0132501049217,-0.0282221476773,0.105395451188,-0.00483970716596,0.0291059724987,0.000585156842135,0.00181018898729,-0.0109428828582
46.9,-86.2303924087,39.7900749272,0.159314972868,425.877701216,-2184.20656231,0.159314972868,27.7777729034,0.135735318065,0.220297694206,-0.0167974065989,2.89918327332,0.136883810163,1.37359489867,0.0131547528291,-0.0267117437665,0.105397410691,-0.00476104300469,0.0285470671952,3.90499808418e-005,0.0015732817119,-0.011178101413
46.95,-86.2303891147,39.7900871804,0.151780851508,426.148044699,-2182.84417119,0.151780851508,27.7777881622,0.134629681706,0.220471352339,-0.0148729952052,2.89935612679,0.13769082725,1.3788694972,0.0130569017609,-0.0252332223119,0.105432286859,-0.00473218876868,0.0279277451336,0.000697622715961,0.000577089784201,-0.01238644775
47,-86.2303859037,39.7900994468,0.144391241086,426.411275048,-2181.48038847,0.144391241086,27.7777690887,0.133473277092,0.220204815269,-0.0154660120606,2.89866900444,0.125731155276,1.38414417635,0.0129568238562,-0.0237829655385,0.105412349105,-0.0046206000261,0.0272121783346,-0.000398790638428,0.00223177764565,-0.0143113220111
47.05,-86.2303859037,39.7900994468,0.144391241086,426.66738548,-2180.11525077,0.137152678939,27.7777671814,0.132364928722,0.220577403903,-0.0149772306904,2.90042328835,0.135713979602,1.38941978153,0.0128540496658,-0.0223630879295,0.105465352535,-0.00450209295377,0.0267355199903,0.00106008152943,0.00237013725564,-0.00953319855034
47.1,-86.2303827757,39.7901117259,0.137152678939,426.916368369,-2178.74879478,0.130072393379,27.7778015137,0.131264001131,0.220843136311,-0.0141050312668,2.90123963356,0.131792023778,1.39469610861,0.0127468915586,-0.0209774040074,0.105468548834,-0.00430612219498,0.0262056738138,6.38415440335e-005,0.00391941145062,-0.0105968946591
47.15,-86.2303767691,39.7901363211,0.1231544445,427.158216018,-2177.38105804,0.1231544445,27.777797699,0.130096018314,0.220872849226,-0.0147219169885,2.90029764175,0.12379758805,1.39997263601,0.0126382032706,-0.0196234644927,0.105486936867,-0.00427522789687,0.025417290628,0.000367862085113,0.000617888523266,-0.0157676879317
47.2,-86.2303738906,39.7901486365,0.11640407056,427.392921431,-2176.0120771,0.11640407056,27.7777881622,0.12896001339,0.221262380481,-0.0146966036409,2.90161895752,0.129553705454,1.40524993539,0.0125248689862,-0.0183030926394,0.105496317148,-0.00418148562312,0.0248606130481,0.000187592042494,0.00187484628987,-0.0111335348338
47.25,-86.2303710956,39.7901609633,0.10982419542,427.620478121,-2174.64188931,0.10982419542,27.7777767181,0.127731904387,0.221276596189,-0.0146258175373,2.90012359619,0.120299503207,1.41052736934,0.0124075987658,-0.017019119377,0.105520576239,-0.00412617344409,0.0241001453251,0.000485172640765,0.00110624358058,-0.0152093628421
47.3,-86.230368384,39.7901733013,0.103420904443,427.840879401,-2173.27053194,0.103420904443,27.7777709961,0.126570671797,0.221485421062,-0.0143773853779,2.901897192,0.122372567654,1.41580510496,0.0122867133806,-0.0157707893208,0.105514094234,-0.00415699928999,0.0234450567514,-0.00012961923494,-0.000616513309069,-0.0131017807871
